#sample_name	free_energy
PYRENE08_r_2    10.758455711163885
JAYDUI_r_3    10.675527395906899
PHENAN14_2_r_2    20.32422840186964
DUCKOB04_r_4    6.802000664877451
ANTCEN10_r_0    10.07444318063107
BENZENE04_r_2    5.266929962989573
